attack_id,attack_name,is_subtechnique,adversary_details
attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,Tool,True,"[{'intrusion_id': 'intrusion-set--813636db-3939-4a45-bea9-6113e970c029', 'intrusion_name': 'DarkVishnya'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd', 'intrusion_name': 'Inception'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'campaign_id': 'campaign--4c840263-bbda-440d-a22b-674679ddebf1', 'campaign_name': 'Operation Spalax'}, {'intrusion_id': 'intrusion-set--7f848c02-4d1e-4808-a4ae-4670681370a9', 'intrusion_name': 'BITTER'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--6fe8a2a1-a1b0-4af8-953d-4babd329f8f8', 'intrusion_name': 'BlackTech'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}, {'intrusion_id': 'intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74', 'intrusion_name': 'Leafminer'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9', 'intrusion_name': 'Ember Bear'}, {'intrusion_id': 'intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90', 'intrusion_name': 'BRONZE BUTLER'}, {'intrusion_id': 'intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f', 'intrusion_name': 'menuPass'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'intrusion_id': 'intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826', 'intrusion_name': 'FIN8'}, {'intrusion_id': 'intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d', 'intrusion_name': 'TA505'}, {'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}, {'intrusion_id': 'intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258', 'intrusion_name': 'GALLIUM'}, {'intrusion_id': 'intrusion-set--8f5e8dc7-739d-4f5e-a8a1-a66e004d7063', 'intrusion_name': 'Cleaver'}, {'intrusion_id': 'intrusion-set--9735c036-8ebe-47e9-9c77-b0ae656dab93', 'intrusion_name': 'BackdoorDiplomacy'}, {'intrusion_id': 'intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0', 'intrusion_name': 'TA2541'}, {'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'intrusion_id': 'intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc', 'intrusion_name': 'FIN7'}, {'campaign_id': 'campaign--93c23946-49af-41f4-ac03-40f9ffc7419b', 'campaign_name': 'Operation CuckooBees'}, {'intrusion_id': 'intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6', 'intrusion_name': 'LuminousMoth'}, {'campaign_id': 'campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a', 'campaign_name': 'Night Dragon'}, {'intrusion_id': 'intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842', 'intrusion_name': 'APT-C-36'}, {'intrusion_id': 'intrusion-set--f8cb7b36-62ef-4488-8a6d-a7033e3271c1', 'intrusion_name': 'WIRTE'}, {'intrusion_id': 'intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4', 'intrusion_name': 'FIN13'}, {'intrusion_id': 'intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a', 'intrusion_name': 'Cobalt Group'}, {'campaign_id': 'campaign--712e38c3-a656-426a-9b3b-a6bfb63294c6', 'campaign_name': 'C0021'}, {'intrusion_id': 'intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c', 'intrusion_name': 'Ke3chang'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022', 'intrusion_name': 'FIN5'}, {'intrusion_id': 'intrusion-set--d69e568e-9ac8-4c08-b32c-d93b43ba9172', 'intrusion_name': 'Thrip'}, {'intrusion_id': 'intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c', 'intrusion_name': 'Moses Staff'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'campaign_id': 'campaign--f9cc545e-b0ef-4b92-8884-a3a4427609f6', 'campaign_name': 'CostaRicto'}, {'intrusion_id': 'intrusion-set--5f3d0238-d058-44a9-8812-3dd1b6741a8c', 'intrusion_name': 'POLONIUM'}, {'intrusion_id': 'intrusion-set--fe98767f-9df8-42b9-83c9-004b1dec8647', 'intrusion_name': 'PittyTiger'}, {'intrusion_id': 'intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3', 'intrusion_name': 'HEXANE'}, {'intrusion_id': 'intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e', 'intrusion_name': 'Whitefly'}, {'intrusion_id': 'intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b', 'intrusion_name': 'FIN10'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}, {'intrusion_id': 'intrusion-set--e5603ea8-4c36-40e7-b7af-a077d24fedc1', 'intrusion_name': 'IndigoZebra'}, {'intrusion_id': 'intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11', 'intrusion_name': 'Aquatic Panda'}, {'intrusion_id': 'intrusion-set--64d5f96a-f121-4d19-89f6-6709f5c49faa', 'intrusion_name': 'Aoqin Dragon'}, {'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034', 'intrusion_name': 'Earth Lusca'}, {'intrusion_id': 'intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f', 'intrusion_name': 'APT33'}, {'campaign_id': 'campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b', 'campaign_name': 'Operation Dream Job'}, {'intrusion_id': 'intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02', 'intrusion_name': 'Ferocious Kitten'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'campaign_id': 'campaign--519ee082-8ab6-439b-988f-a8a3f02c8d30', 'campaign_name': 'C0018'}, {'intrusion_id': 'intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27', 'intrusion_name': 'Gorgon Group'}, {'intrusion_id': 'intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321', 'intrusion_name': 'Silence'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'intrusion_id': 'intrusion-set--bfc5ddb3-4dfb-4278-8928-020e1b3feddd', 'intrusion_name': 'Metador'}, {'intrusion_id': 'intrusion-set--dcd81c6e-ebf7-4a16-93e0-9a97fa49c88a', 'intrusion_name': 'CopyKittens'}, {'intrusion_id': 'intrusion-set--90784c1e-4aba-40eb-9adf-7556235e6384', 'intrusion_name': 'Silent Librarian'}, {'campaign_id': 'campaign--df74f7ad-b10d-431c-9f1d-a2bc18dadefa', 'campaign_name': 'C0027'}, {'campaign_id': 'campaign--ab747e62-1bcb-479f-a26b-1cd39d413d81', 'campaign_name': 'C0010'}, {'intrusion_id': 'intrusion-set--9538b1a4-4120-4e2d-bf59-3b11fcab05a4', 'intrusion_name': 'TEMP.Veles'}, {'intrusion_id': 'intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2', 'intrusion_name': 'Volt Typhoon'}, {'campaign_id': 'campaign--26d9ebae-de59-427f-ae9a-349456bae4b1', 'campaign_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6', 'intrusion_name': 'APT19'}, {'campaign_id': 'campaign--78068e68-4124-4243-b6f4-76e4e5be8a06', 'campaign_name': 'C0015'}, {'campaign_id': 'campaign--ba6dfa37-f401-4140-88b0-8938f2895e61', 'campaign_name': 'C0017'}, {'campaign_id': 'campaign--8d2bc130-89fe-466e-a4f9-6bce6129c2b8', 'campaign_name': 'FunnyDream'}, {'intrusion_id': 'intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee', 'intrusion_name': 'Blue Mockingbird'}, {'intrusion_id': 'intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662', 'intrusion_name': 'APT1'}, {'intrusion_id': 'intrusion-set--55033a4d-3ffe-46b2-99b4-2c1541e9ce1c', 'intrusion_name': 'Carbanak'}, {'intrusion_id': 'intrusion-set--6b9ebeb5-20bf-48b0-afb7-988d769a2f01', 'intrusion_name': 'DarkHydrus'}, {'intrusion_id': 'intrusion-set--bb82e0b0-6e9c-439f-970a-4c917a74c5f2', 'intrusion_name': 'CostaRicto'}, {'intrusion_id': 'intrusion-set--6b1b551c-d770-4f95-8cfc-3cd253c4c04e', 'intrusion_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--23b6a0f5-fa95-46f9-a6f3-4549c5e45ec8', 'intrusion_name': 'Night Dragon'}]"
attack-pattern--a3e1e6c5-9c74-4fc0-a16c-a9d228c17829,Exfiltration over USB,True,"[{'intrusion_id': 'intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924', 'intrusion_name': 'Tropic Trooper'}, {'intrusion_id': 'intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4', 'intrusion_name': 'Mustang Panda'}]"
attack-pattern--a4657bc9-d22f-47d2-a7b7-dd6ec33f3dde,KernelCallbackTable,True,"[{'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}]"
attack-pattern--a51eb150-93b1-484b-a503-e51453b127a4,Search Closed Sources,False,"[{'intrusion_id': 'intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af', 'intrusion_name': 'EXOTIC LILY'}]"
attack-pattern--a542bac9-7bc1-4da7-9a09-96f69e23cc21,Systemd Timers,True,[]
attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b,Phishing,False,"[{'intrusion_id': 'intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973', 'intrusion_name': 'Axiom'}, {'intrusion_id': 'intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133', 'intrusion_name': 'GOLD SOUTHFIELD'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}]"
attack-pattern--a6525aec-acc4-47fe-92f9-b9b4de4b9228,Graphical User Interface,False,"[{'intrusion_id': 'intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9', 'intrusion_name': 'APT3'}]"
attack-pattern--a6557c75-798f-42e4-be70-ab4502e0a3bc,ROMMONkit,True,[]
attack-pattern--a6937325-9321-4e2e-bb2b-3ed2d40b2a9d,Compiled HTML File,True,"[{'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'intrusion_id': 'intrusion-set--8a831aaa-f3e0-47a3-bed8-a9ced744dd12', 'intrusion_name': 'Dark Caracal'}, {'intrusion_id': 'intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321', 'intrusion_name': 'Silence'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}]"
attack-pattern--a750a9f6-0bde-4bb3-9aae-1e2786e9780c,Network Share Connection Removal,True,"[{'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}]"
attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d,Multi-hop Proxy,True,"[{'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'campaign_id': 'campaign--f9cc545e-b0ef-4b92-8884-a3a4427609f6', 'campaign_name': 'CostaRicto'}, {'intrusion_id': 'intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd', 'intrusion_name': 'Inception'}, {'intrusion_id': 'intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e', 'intrusion_name': 'Leviathan'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6', 'intrusion_name': 'FIN4'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--bb82e0b0-6e9c-439f-970a-4c917a74c5f2', 'intrusion_name': 'CostaRicto'}]"
attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd,Brute Force,False,"[{'intrusion_id': 'intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee', 'intrusion_name': 'Fox Kitten'}, {'intrusion_id': 'intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3', 'intrusion_name': 'HEXANE'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--813636db-3939-4a45-bea9-6113e970c029', 'intrusion_name': 'DarkVishnya'}, {'campaign_id': 'campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b', 'campaign_name': 'Operation Dream Job'}, {'intrusion_id': 'intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022', 'intrusion_name': 'FIN5'}, {'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}, {'campaign_id': 'campaign--aa73efef-1418-4dbe-b43c-87a498e97234', 'campaign_name': '2016 Ukraine Electric Power Attack'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--68ba94ab-78b8-43e7-83e2-aed3466882c6', 'intrusion_name': 'APT34'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}]"
attack-pattern--a9d4b653-6915-42af-98b2-5758c4ceee56,Unix Shell,True,"[{'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}, {'intrusion_id': 'intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad', 'intrusion_name': 'Rocke'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}]"
attack-pattern--a9e2cea0-c805-4bf8-9e31-f5f0513a3634,Outlook Forms,True,[]
attack-pattern--aa8bfbc9-78dc-41a4-a03b-7453e0fdccda,Dylib Hijacking,False,[]
attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579,Disable or Modify Tools,True,"[{'intrusion_id': 'intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0', 'intrusion_name': 'TA2541'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'campaign_id': 'campaign--808d6b30-df4e-4341-8248-724da4bac650', 'campaign_name': 'SolarWinds Compromise'}, {'intrusion_id': 'intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07', 'intrusion_name': 'Indrik Spider'}, {'intrusion_id': 'intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9', 'intrusion_name': 'Ember Bear'}, {'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}, {'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'intrusion_id': 'intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d', 'intrusion_name': 'TA505'}, {'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90', 'intrusion_name': 'BRONZE BUTLER'}, {'intrusion_id': 'intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27', 'intrusion_name': 'Gorgon Group'}, {'intrusion_id': 'intrusion-set--5ce5392a-3a6c-4e07-9df3-9b6a9159ac45', 'intrusion_name': 'Putter Panda'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'intrusion_id': 'intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11', 'intrusion_name': 'Aquatic Panda'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad', 'intrusion_name': 'Rocke'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'campaign_id': 'campaign--46421788-b6e1-4256-b351-f8beffd1afba', 'campaign_name': '2015 Ukraine Electric Power Attack'}, {'campaign_id': 'campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a', 'campaign_name': 'Night Dragon'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--dc5e2999-ca1a-47d4-8d12-a6984b138a1b', 'intrusion_name': 'UNC2452'}, {'intrusion_id': 'intrusion-set--23b6a0f5-fa95-46f9-a6f3-4549c5e45ec8', 'intrusion_name': 'Night Dragon'}]"
attack-pattern--ac9e6b22-11bf-45d7-9181-c1cb08360931,Data Manipulation,False,"[{'intrusion_id': 'intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4', 'intrusion_name': 'FIN13'}]"
attack-pattern--acd0ba37-7ba9-4cc5-ac61-796586cd856d,Inter-Process Communication,False,[]
attack-pattern--ad255bfe-a9e6-4b52-a258-8d3462abe842,Data Obfuscation,False,"[{'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973', 'intrusion_name': 'Axiom'}]"
attack-pattern--ae676644-d2d2-41b7-af7e-9bed1b55898c,Data from Network Shared Drive,False,"[{'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'intrusion_id': 'intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90', 'intrusion_name': 'BRONZE BUTLER'}, {'intrusion_id': 'intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e', 'intrusion_name': 'Sowbug'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'intrusion_id': 'intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f', 'intrusion_name': 'menuPass'}, {'campaign_id': 'campaign--78068e68-4124-4243-b6f4-76e4e5be8a06', 'campaign_name': 'C0015'}, {'intrusion_id': 'intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee', 'intrusion_name': 'Fox Kitten'}]"
attack-pattern--ae797531-3219-49a4-bccf-324ad7a4c7b2,Web Services,True,"[{'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034', 'intrusion_name': 'Earth Lusca'}]"
attack-pattern--ae7f3575-0a5e-427e-991b-fe03ad44c754,Modify System Image,False,[]
attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6,Hijack Execution Flow,False,"[{'campaign_id': 'campaign--ba6dfa37-f401-4140-88b0-8938f2895e61', 'campaign_name': 'C0017'}]"
attack-pattern--b0533c6e-8fea-4788-874f-b799cacc4b92,Indicator Removal from Tools,True,"[{'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'intrusion_id': 'intrusion-set--a653431d-6a5e-4600-8ad3-609b5af57064', 'intrusion_name': 'Deep Panda'}, {'intrusion_id': 'intrusion-set--9538b1a4-4120-4e2d-bf59-3b11fcab05a4', 'intrusion_name': 'TEMP.Veles'}, {'intrusion_id': 'intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258', 'intrusion_name': 'GALLIUM'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9', 'intrusion_name': 'APT3'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}]"
attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec,Malicious Image,True,"[{'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}]"
